#Name,LogHD50,Co-solvent,SMILES,Reference
W0652,1.097,,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@](C(=O)[H])([C@@]([H])(O[C@]2([H])O[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H])[C@@]([H])(O[H])[C@]([H])(O[C@]1([H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])[C@@]2([H])O[C@@]3([H])O[C@]([H])([C@@]([H])(O[H])[C@@]([H])(O[H])[C@]3([H])O[H])C([H])([H])O[H])C([H])([H])C4([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]5([C@]6(C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]7(C(=O)O[C@]8([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]8([H])O[C@]%12([H])O[C@]([H])([C@]([H])(O[C@]%11([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[C@]%10([H])OC([H])([H])[C@]([H])(O[C@]9([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]9([H])O[H])[C@]([H])(O[H])[C@@]%10([H])O[H])[C@@]%11([H])O[H])[C@@]([H])(O[H])[C@@]%12([H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(C%13([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Evaluation of novel saponins from Psammosilene tunicoides and their analogs as immunomodulators, Zhang J, Cao W, Tian J, Yue R, Li L, Guo B, Shan L, Yu B, Zhang W., Int Immunopharmacol. 2012 Sep;14(1):21-26."
W0653,1.657,,[H]C5([H])[C@]([H])(O[C@]4([H])O[C@@]([H])([C@]([H])(O[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[C@@]1([H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])[C@@]2([H])O[C@]3([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])O[H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]4([H])O[H])C([H])([H])O[H])C([H])([H])[C@]6([H])[C@](C5([H])[H])([C@]7([H])[C@@]([H])(C([H])([H])C6([H])[H])[C@]%10([H])[C@](C([H])([H])C7([H])[H])([C@@]9([H])[C@@]([H])(O[C@@]8(OC([H])([H])[C@@]([H])(C([H])([H])C8([H])[H])C([H])([H])[H])[C@@]9([H])C([H])([H])[H])C%10([H])[H])C([H])([H])[H])C([H])([H])[H],"Spermicidal and contraceptive potential of desgalactotigonin: a prospective alternative of nonoxynol-9, Chakraborty D, Maity A, Jha T, Mondal NB., PLoS One. 2014 Sep 22;9(9):e107164."
W0654,1.748,,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])([C@]([C@@]([H])(O[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@@]2([H])O[H])C([H])([H])O[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@]4([C@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]6(C(=O)O[H])C([H])([H])C([H])([H])C(C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Triterpenoid saponins from the fruits of Caryocar glabrum.  Alabdul Magid A, Voutquenne L, Moretti C, Long C, Lavaud C., J Nat Prod. 2006 Feb;69(2):196-205."
W0655,1.255,,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])([C@]([C@@]([H])(O[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@@]2([H])O[H])C([H])([H])O[H])[C@@]([H])(O[H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@]4([C@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]6(C(=O)O[H])C([H])([H])C([H])([H])C(C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Triterpenoid saponins from the fruits of Caryocar glabrum.  Alabdul Magid A, Voutquenne L, Moretti C, Long C, Lavaud C., J Nat Prod. 2006 Feb;69(2):196-205."
W0656,1.505,,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])(C([C@@]([H])(O[C@]2([H])O[C@]([H])(C(=O)O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@@]2([H])O[H])[C@@]([H])(O[H])C3([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]4([C@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]6(C(=O)O[H])C([H])([H])C([H])([H])C(C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Triterpenoid saponins from the fruits of Caryocar glabrum.  Alabdul Magid A, Voutquenne L, Moretti C, Long C, Lavaud C., J Nat Prod. 2006 Feb;69(2):196-205."
W0657,1.653,,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])O[C@]([H])(C(=O)O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@@]2([H])O[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@]4([C@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]6(C(=O)O[H])C([H])([H])C([H])([H])C(C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Triterpenoid saponins from the fruits of Caryocar glabrum.  Alabdul Magid A, Voutquenne L, Moretti C, Long C, Lavaud C., J Nat Prod. 2006 Feb;69(2):196-205."
W0658,1.82,,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])O[C@]([H])(C(=O)O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@@]2([H])O[H])[C@@]([H])(O[H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@]4([C@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]6(C(=O)O[H])C([H])([H])C([H])([H])C(C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Triterpenoid saponins from the fruits of Caryocar glabrum.  Alabdul Magid A, Voutquenne L, Moretti C, Long C, Lavaud C., J Nat Prod. 2006 Feb;69(2):196-205."
W0659,2.196,,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])(C([C@@]([H])(O[C@]2([H])O[C@]([H])(C(=O)OC([H])([H])[H])[C@@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@@]2([H])O[H])[C@@]([H])(O[H])C3([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]4([C@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]6(C(=O)O[H])C([H])([H])C([H])([H])C(C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Triterpenoid saponins from the fruits of Caryocar glabrum.  Alabdul Magid A, Voutquenne L, Moretti C, Long C, Lavaud C., J Nat Prod. 2006 Feb;69(2):196-205."
W0660,1.969,,[H][C@]56/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])O[C@]([H])(C(=O)O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])C2([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@]3([C@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]5(C(=O)O[H])C([H])([H])C([H])([H])C(C6([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Triterpenoid saponins from the fruits of Caryocar glabrum.  Alabdul Magid A, Voutquenne L, Moretti C, Long C, Lavaud C., J Nat Prod. 2006 Feb;69(2):196-205."
W0661,1.009,,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4([C@]([H])(C([C@@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])N([H])C(=O)C([H])([H])[H])C([H])([H])O[C@]2([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]5([C@]6(C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]7(C(=O)O[C@]8([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]8([H])O[C@]%11([H])O[C@]([H])([C@]([H])(O[C@]9([H])O[C@]([H])([C@@]([H])(O[H])[C@]9([H])O[H])C([H])([H])O[H])[C@@]([H])(O[C@]%10([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]%10([H])O[H])C([H])([H])O[H])[C@@]%11([H])O[H])C([H])([H])[H])C([H])([H])O[H])C([H])([H])[C@]([H])(OC(=O)c%12c([H])c([H])c([H])c([H])c%12O[H])C(C%13([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Two new biologically active triterpenoidal saponins acylated with salicylic acid from Albizia adianthifolia, Haddad M, Miyamoto T, Laurens V, Lacaille-Dubois MA. J Nat Prod. 2003 Mar;66(3):372-377."
W0662,1.422,,[H][C@]8%14/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5([C@@]([H])(C([C@@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])O[H])C([H])([H])O[C@]3([H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[C@]4([H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]4([H])O[H])C([H])([H])[H])C([H])([H])C5([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]6([C@]7(C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]8(C(=O)O[C@]9([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]9([H])O[C@]%12([H])O[C@]([H])([C@]([H])(O[C@]%10([H])O[C@]([H])([C@@]([H])(O[H])[C@]%10([H])O[H])C([H])([H])O[H])[C@@]([H])(O[C@]%11([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]%11([H])O[H])C([H])([H])O[H])[C@@]%12([H])O[H])C([H])([H])[H])C([H])([H])O[H])C([H])([H])[C@]([H])(OC(=O)c%13c([H])c([H])c([H])c([H])c%13O[H])C(C%14([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Two new biologically active triterpenoidal saponins acylated with salicylic acid from Albizia adianthifolia, Haddad M, Miyamoto T, Laurens V, Lacaille-Dubois MA. J Nat Prod. 2003 Mar;66(3):372-377."
W0663,0.991,,[H][C@]56/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C@@]([H])(C([C@@]([H])(O[C@]1([H])O[C@]([H])(C(=O)O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])C2([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([C@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]5(C(=O)O[H])C([H])([H])C([H])([H])C(C6([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Identification and biological activities of triterpenoid saponins from Chenopodium quinoa, Woldemichael GM, Wink M., J Agric Food Chem. 2001 May;49(5):2327-2332."
W0664,1.121,,[H][C@]56/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])C2([H])[H])(C([H])([H])O[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([C@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]5(C(=O)O[H])C([H])([H])C([H])([H])C(C6([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Identification and biological activities of triterpenoid saponins from Chenopodium quinoa, Woldemichael GM, Wink M., J Agric Food Chem. 2001 May;49(5):2327-2332."
W0665,1.292,,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@@]2([H])O[H])C([H])([H])C3([H])[H])(C([H])([H])O[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]4([C@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]6(C(=O)O[H])C([H])([H])C([H])([H])C(C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Identification and biological activities of triterpenoid saponins from Chenopodium quinoa, Woldemichael GM, Wink M., J Agric Food Chem. 2001 May;49(5):2327-2332."
W0666,1.48,,O=C(N([H])[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0667,2.104,,O=C(N([H])[C@@]1([H])C([H])([H])C1([H])[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0668,1.877,,O=C(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0669,2.018,,O=C(N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0670,1.765,,O=C(N([H])c1c(O[H])c([H])c([H])c([H])c1[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0671,1.36,,O=C(N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)O[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0672,2.291,,O=C(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C(=O)O[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0673,0.919,,O=C(N([H])[C@]([H])(C(=O)O[H])C([H])([H])O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0674,1.761,,O=C(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0675,2.16,,O=C(N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0676,0.929,,O=C(OC([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0677,0.556,,O=C(OC([H])([H])OC(=O)C([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
W0678,2.204,,O=C(N([H])C([H])([H])C(=O)O[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[C@@]1([H])O[C@@]([H])(C(=O)O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Synthesis, cytotoxicity and haemolytic activity of Pulsatilla saponin A, D derivatives, Chen Z, Duan H, Wang M, Han L, Liu Y, Zhu Y, Yang S. Bioorg Med Chem Lett. 2015 Jun 15;25(12):2550-2554."
